中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,colo.txt:Los Angeles,隧道,0 ms,68 Mbps,8778 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,28 ms,1096 Mbps,140288 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,32 ms,278 Mbps,35635 kB/s
35.197.23.75,443,34.82.74.154,US,Seattle,隧道,37 ms,620 Mbps,79360 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,52 ms,652 Mbps,83456 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,125 ms,204 Mbps,26214 kB/s
35.230.79.26,443,34.82.74.154,US,Seattle,隧道,48 ms,605 Mbps,77516 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,81 ms,6 Mbps,829 kB/s
47.253.206.29,443,47.253.206.29,US,Ashburn,中转,65 ms,148 Mbps,19046 kB/s
132.226.31.178,443,2a09:bac5:60eb:78::c:36a,US,Los Angeles,隧道,44 ms,47 Mbps,6143 kB/s
192.9.138.241,443,192.9.138.241,,colo.txt:San Jose,中转,0 ms,1000 Mbps,128000 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,153 ms,133 Mbps,17100 kB/s
192.9.154.127,443,192.9.154.127,US,San Jose,中转,23 ms,864 Mbps,110592 kB/s
47.253.100.59,443,47.253.100.59,US,Ashburn,中转,61 ms,209 Mbps,26828 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,67 ms,368 Mbps,47104 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,35 ms,661 Mbps,84684 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,508 Mbps,65024 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,21 ms,357 Mbps,45772 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,65 ms,294 Mbps,37683 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,91 ms,403 Mbps,51609 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,138 ms,42 Mbps,5413 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,168 ms,130 Mbps,16691 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,161 ms,152 Mbps,19558 kB/s
152.67.153.60,443,2a0b:21c0:100a:1f9:0:ee18:f8c7:e3bd,DE,Frankfurt,隧道,155 ms,79 Mbps,10137 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,182 ms,2 Mbps,370 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,135 ms,148 Mbps,18944 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,51 ms,432 Mbps,55296 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,172 ms,45 Mbps,5768 kB/s
138.2.191.243,443,2a0b:21c0:1007:cb:0:2d3f:3f25:af80,DE,Frankfurt,隧道,152 ms,127 Mbps,16281 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,150 ms,136 Mbps,17408 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,171 ms,123 Mbps,15769 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,165 ms,7 Mbps,996 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,168 ms,129 Mbps,16588 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,156 ms,15 Mbps,1945 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,150 ms,128 Mbps,16486 kB/s
141.147.21.113,443,2606:f240:f00:5a42:0:a24:b9f7:d9be,US,Frankfurt,隧道,158 ms,141 Mbps,18124 kB/s
141.147.111.31,443,2a0b:21c0:1007:1ca:0:75bb:bd5c:574c,DE,Frankfurt,隧道,169 ms,117 Mbps,15052 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,201 ms,132 Mbps,16998 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,144 ms,130 Mbps,16691 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,135 ms,42 Mbps,5495 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,162 ms,99 Mbps,12697 kB/s
8.219.201.229,443,8.222.222.65,SG,Singapore,隧道,186 ms,76 Mbps,9729 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,159 ms,28 Mbps,3600 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,149 ms,120 Mbps,15462 kB/s
141.147.116.232,443,2a0b:21c0:1007:1c8:0:81df:1a26:fc21,DE,Frankfurt,隧道,160 ms,113 Mbps,14540 kB/s
168.138.184.172,443,168.138.184.172,SG,Singapore,中转,194 ms,99 Mbps,12697 kB/s
138.2.146.111,443,2a0b:21c0:1007:1c8:0:5497:e74d:fabe,DE,Frankfurt,隧道,146 ms,136 Mbps,17408 kB/s
8.212.44.95,443,47.76.21.99,HK,Hong Kong,隧道,222 ms,108 Mbps,13926 kB/s
141.144.193.115,443,2a0b:21c0:100a:1b7:0:5b5a:f395:2992,DE,Frankfurt,隧道,151 ms,142 Mbps,18227 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,154 ms,44 Mbps,5752 kB/s
