中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,473 Mbps,60620 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,122 ms,46 Mbps,5940 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,63 ms,406 Mbps,52019 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,58 ms,509 Mbps,65228 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,41 ms,67 Mbps,8702 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,21 ms,49 Mbps,6326 kB/s
35.197.23.75,443,35.212.152.202,US,Seattle,隧道,57 ms,504 Mbps,64614 kB/s
129.146.7.98,443,2a09:bac5:60ed:1173::1bd:f8,US,Los Angeles,隧道,58 ms,89 Mbps,11468 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,70 ms,331 Mbps,42393 kB/s
34.82.76.253,443,34.127.99.199,US,Seattle,隧道,62 ms,465 Mbps,59596 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,39 ms,51 Mbps,6568 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,23 ms,594 Mbps,76083 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,124 ms,35 Mbps,4557 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,37 ms,856 Mbps,109568 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,107 ms,30 Mbps,3920 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,56 ms,409 Mbps,52428 kB/s
35.230.79.26,443,35.212.152.202,US,Seattle,隧道,55 ms,480 Mbps,61440 kB/s
193.123.39.196,443,2a0b:21c0:100a:1b6:0:a31b:282c:468c,DE,Frankfurt,隧道,118 ms,185 Mbps,23756 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,115 ms,194 Mbps,24883 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,125 ms,206 Mbps,26419 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,57 ms,475 Mbps,60825 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,18 ms,52 Mbps,6737 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,69 ms,472 Mbps,60416 kB/s
152.70.214.15,443,2603:c021:c000:ba8c:5a47:c0e5:b682:31cb,BR,S
