中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,174 ms,100 Mbps,12800 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,112 ms,47 Mbps,6040 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,143 ms,169 Mbps,21708 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,202 ms,160 Mbps,20480 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,160 ms,38 Mbps,4920 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,147 ms,0 Mbps,118 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,202 ms,151 Mbps,19353 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,205 ms,38 Mbps,4906 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,218 ms,75 Mbps,9626 kB/s
168.138.165.174,443,168.138.165.174,SG,Hong Kong,中转,233 ms,30 Mbps,3882 kB/s
130.162.144.191,443,2a09:bac5:4734:155::22:13d,KR,Seoul,隧道,215 ms,32 Mbps,4134 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,251 ms,64 Mbps,8301 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,223 ms,83 Mbps,10649 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,221 ms,33 Mbps,4280 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,213 ms,70 Mbps,8973 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,262 ms,35 Mbps,4487 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,217 ms,40 Mbps,5168 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,236 ms,2 Mbps,330 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,219 ms,0 Mbps,6 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,213 ms,2 Mbps,308 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,234 ms,45 Mbps,5806 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,267 ms,32 Mbps,4159 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,206 ms,3 Mbps,430 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,16 ms,11 Mbps,1533 kB/s
