中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
144.21.43.21,443,2a0b:21c0:1007:c9:0:4b9d:953a:f9ba,DE,Frankfurt,隧道,92 ms,136 Mbps,17510 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,66 ms,391 Mbps,50073 kB/s
158.101.203.1,443,2a0b:21c0:1007:1c7:0:dd9e:1c98:ad9b,DE,Frankfurt,隧道,101 ms,227 Mbps,29081 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,95 ms,210 Mbps,26931 kB/s
152.67.156.141,443,2a0b:21c0:1007:c8:0:acb3:101b:e52,DE,Frankfurt,隧道,121 ms,136 Mbps,17408 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,101 ms,220 Mbps,28160 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,90 ms,42 Mbps,5411 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,73 ms,230 Mbps,29491 kB/s
144.21.63.201,443,2a0b:21c0:1007:cb:0:bf95:a92b:2bc2,DE,Frankfurt,隧道,109 ms,137 Mbps,17612 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,102 ms,279 Mbps,35737 kB/s
129.146.168.102,443,104.28.205.111,US,Los Angeles,隧道,61 ms,34 Mbps,4447 kB/s
132.226.18.166,443,2607:a400:a:6c:0:b4c2:c604:8fed,US,Los Angeles,隧道,253 ms,68 Mbps,8751 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,205 ms,132 Mbps,16998 kB/s
143.47.191.195,443,2a0b:21c0:100a:1b3:0:1d0b:66b:6f39,DE,Frankfurt,隧道,115 ms,144 Mbps,18432 kB/s
64.110.89.180,443,2607:a400:a:6c:0:22d3:8fcb:5717,US,Los Angeles,隧道,206 ms,84 Mbps,10752 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,96 ms,43 Mbps,5583 kB/s
141.148.220.141,443,2a09:bac1:3680:18::243:1a,IN,Mumbai,隧道,217 ms,39 Mbps,5028 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,192 ms,38 Mbps,4923 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,216 ms,35 Mbps,4558 kB/s
140.238.5.32,443,140.238.5.32,KR,Seoul,中转,227 ms,34 Mbps,4475 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,123 ms,149 Mbps,19148 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,192 ms,88 Mbps,11366 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,250 ms,2 Mbps,281 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,88 ms,232 Mbps,29798 kB/s
152.70.253.62,443,2607:a400:a:6b:0:fc1e:f273:c0d9,US,Los Angeles,隧道,246 ms,65 Mbps,8359 kB/s
146.56.137.65,443,2607:a400:a:6c:0:52e1:1054:4afd,US,Los Angeles,隧道,223 ms,73 Mbps,9401 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,125 ms,42 Mbps,5386 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,244 ms,2 Mbps,377 kB/s
146.56.134.153,443,2607:a400:a:16b:0:db8f:da4e:7534,US,Los Angeles,隧道,248 ms,56 Mbps,7255 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,225 ms,42 Mbps,5398 kB/s
146.56.148.45,443,2607:a400:a:6c:0:8b55:e4d1:ee81,US,Los Angeles,隧道,199 ms,86 Mbps,11059 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,188 ms,12 Mbps,1554 kB/s
193.123.81.105,443,193.123.81.105,AE,Marseille,中转,192 ms,36 Mbps,4689 kB/s
146.56.168.75,443,2607:a400:a:6c:0:96b:fb99:7052,US,Los Angeles,隧道,252 ms,69 Mbps,8845 kB/s
8.219.132.34,443,8.222.236.107,SG,Singapore,隧道,259 ms,53 Mbps,6849 kB/s
158.178.238.239,443,104.28.254.47,SG,Singapore,隧道,246 ms,26 Mbps,3415 kB/s
140.83.39.231,443,2602:ffe4:407:21d9:0:dd42:43c1:6be8,SG,Singapore,隧道,261 ms,58 Mbps,7517 kB/s
152.70.234.88,443,2607:a400:a:16b:0:5f93:825c:304e,US,Los Angeles,隧道,237 ms,64 Mbps,8281 kB/s
8.219.73.31,443,8.222.222.65,SG,Singapore,隧道,278 ms,53 Mbps,6848 kB/s
130.162.136.17,443,2607:a400:a:6b:0:38:dd67:849b,US,Los Angeles,隧道,264 ms,60 Mbps,7806 kB/s
8.219.118.182,443,47.236.58.234,SG,Singapore,隧道,289 ms,53 Mbps,6827 kB/s
131.186.46.80,443,2602:ffe4:407:20da:0:677:4caa:ac5b,SG,Singapore,隧道,262 ms,55 Mbps,7107 kB/s
141.147.154.214,443,141.147.154.214,JP,Osaka,中转,226 ms,36 Mbps,4631 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,247 ms,60 Mbps,7731 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,198 ms,37 Mbps,4826 kB/s
8.212.48.236,443,47.76.21.103,HK,Hong Kong,隧道,234 ms,81 Mbps,10444 kB/s
146.56.171.251,443,107.151.176.66,US,Los Angeles,隧道,229 ms,72 Mbps,9286 kB/s
130.162.154.224,443,2607:a400:a:6c:0:f92:ce67:189a,US,Los Angeles,隧道,256 ms,56 Mbps,7276 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,194 ms,37 Mbps,4747 kB/s
138.2.21.123,443,2602:ffe4:407:21d9:0:2b53:16ef:c50,SG,Singapore,隧道,292 ms,7 Mbps,991 kB/s
8.219.156.237,443,47.236.58.234,SG,Singapore,隧道,278 ms,48 Mbps,6211 kB/s
8.219.196.46,443,8.219.142.198,SG,Singapore,隧道,300 ms,47 Mbps,6043 kB/s
168.138.165.169,443,168.138.165.169,SG,Singapore,中转,246 ms,27 Mbps,3521 kB/s
64.110.81.119,443,2607:a400:a:6c:0:f67b:ae8f:d598,US,Los Angeles,隧道,217 ms,79 Mbps,10137 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,220 ms,40 Mbps,5159 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,207 ms,39 Mbps,5007 kB/s
141.147.187.233,443,141.147.187.233,JP,Tokyo,中转,276 ms,34 Mbps,4416 kB/s
146.56.151.167,443,2607:a400:a:6c:0:8f0b:5dc6:f016,US,Los Angeles,隧道,217 ms,70 Mbps,8986 kB/s
146.56.173.29,443,107.151.176.66,US,Los Angeles,隧道,256 ms,68 Mbps,8727 kB/s
140.238.4.142,443,2607:a400:a:16b:0:7887:bc8d:ad3e,US,Los Angeles,隧道,240 ms,62 Mbps,8031 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,302 ms,0 Mbps,106 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,552 ms,0 Mbps,68 kB/s
150.230.221.148,443,150.230.221.148,JP,Tokyo,中转,678 ms,0 Mbps,70 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,41 ms,7 Mbps,910 kB/s
138.3.253.128,443,2a0b:21c0:100a:1b1:0:482d:c9aa:fc,DE,Frankfurt,隧道,130 ms,250 Mbps,32051 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,115 ms,114 Mbps,14643 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,231 ms,22 Mbps,2839 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,109 ms,32 Mbps,4168 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,80 ms,284 Mbps,36454 kB/s
132.226.31.178,443,2a09:bac5:60ec:1173::1bd:111,US,Los Angeles,隧道,95 ms,50 Mbps,6410 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,206 ms,80 Mbps,10240 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,135 ms,49 Mbps,6274 kB/s
47.90.141.204,443,91.149.239.72,US,Los Angeles,隧道,19 ms,36 Mbps,4693 kB/s
146.56.106.158,443,2603:c024:11:f6b:5f61:926c:1be0:380,KR,Seoul,隧道,186 ms,33 Mbps,4332 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,199 ms,75 Mbps,9716 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,17 ms,57 Mbps,7365 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,150 ms,75 Mbps,9716 kB/s
193.122.1.139,443,2a0b:21c0:100a:1b6:0:3c0a:3eae:a71,DE,Frankfurt,隧道,119 ms,247 Mbps,31641 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,72 ms,45 Mbps,5841 kB/s
130.162.250.188,443,2a0b:21c0:100a:1b1:0:5c0b:d34f:9c73,DE,Frankfurt,隧道,127 ms,211 Mbps,27033 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,214 ms,1 Mbps,162 kB/s
47.253.129.190,443,47.253.129.190,US,Ashburn,中转,46 ms,455 Mbps,58265 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,122 ms,200 Mbps,25702 kB/s
193.123.229.108,443,2607:a400:a:6b:0:7178:c03f:f08b,US,Los Angeles,隧道,327 ms,66 Mbps,8458 kB/s
8.219.245.134,443,47.245.84.175,SG,Singapore,隧道,267 ms,44 Mbps,5755 kB/s
152.67.222.167,443,152.67.222.167,KR,Seoul,中转,226 ms,39 Mbps,5022 kB/s
131.186.30.195,443,2607:a400:a:6c:0:d210:b75:531c,US,Los Angeles,隧道,266 ms,65 Mbps,8404 kB/s
8.219.187.251,443,47.236.1.53,SG,Singapore,隧道,246 ms,51 Mbps,6609 kB/s
8.222.173.157,443,8.222.210.246,SG,Singapore,隧道,269 ms,51 Mbps,6541 kB/s
138.2.227.164,443,138.2.227.164,US,San Jose,中转,107 ms,268 Mbps,34406 kB/s
146.56.171.129,443,107.151.176.166,US,Los Angeles,隧道,236 ms,72 Mbps,9223 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,100 ms,38 Mbps,4887 kB/s
129.154.220.99,443,2607:a400:a:16b:0:1834:44a0:41e8,US,Los Angeles,隧道,253 ms,69 Mbps,8849 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,98 ms,233 Mbps,29900 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,218 ms,78 Mbps,10035 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,144 ms,143 Mbps,18329 kB/s
193.123.236.142,443,2607:a400:a:6c:0:616d:61e6:3f3a,US,Los Angeles,隧道,268 ms,63 Mbps,8103 kB/s
8.219.151.107,443,47.236.1.53,SG,Singapore,隧道,289 ms,54 Mbps,6934 kB/s
155.248.196.123,443,155.248.196.123,US,Toronto,中转,87 ms,45 Mbps,5805 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,139 ms,6 Mbps,870 kB/s
8.219.214.7,443,8.222.236.107,SG,Singapore,隧道,303 ms,49 Mbps,6351 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,339 ms,0 Mbps,68 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,203 ms,75 Mbps,9617 kB/s
8.219.86.58,443,47.236.1.53,SG,Singapore,隧道,286 ms,47 Mbps,6016 kB/s
129.154.220.78,443,2607:a400:a:6c:0:3c81:8880:b69e,US,Los Angeles,隧道,266 ms,57 Mbps,7365 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,132 ms,29 Mbps,3779 kB/s
8.213.237.199,443,8.213.237.199,TH,Bangkok,中转,334 ms,51 Mbps,6574 kB/s
152.67.102.137,443,152.67.102.137,AU,Sydney,中转,226 ms,35 Mbps,4501 kB/s
146.56.45.116,443,2607:a400:a:16b:0:b67a:71f7:e38f,US,Los Angeles,隧道,228 ms,62 Mbps,8031 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,54 ms,414 Mbps,53043 kB/s
146.56.47.126,443,2607:a400:a:6b:0:afe0:8674:bf9,US,Los Angeles,隧道,256 ms,60 Mbps,7760 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,97 ms,21 Mbps,2752 kB/s
132.226.225.84,443,2607:a400:a:6b:0:da49:33a1:f0e9,US,Los Angeles,隧道,223 ms,73 Mbps,9400 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,7 ms,128 Mbps,16384 kB/s
130.61.193.160,443,2a0b:21c0:1007:1c8:0:730a:7c92:6efc,DE,Frankfurt,隧道,120 ms,256 Mbps,32768 kB/s
130.162.225.164,443,2a0b:21c0:100a:1b2:0:816f:9e8:4930,DE,Frankfurt,隧道,108 ms,228 Mbps,29184 kB/s
146.56.131.212,443,2607:a400:a:6b:0:3448:9bb2:5ecb,US,Los Angeles,隧道,240 ms,78 Mbps,10035 kB/s
146.56.145.3,443,2607:a400:a:6c:0:d6c2:4dfb:4ea4,US,Los Angeles,隧道,253 ms,65 Mbps,8354 kB/s
130.61.207.240,443,2a0b:21c0:100a:1b4:0:6e45:3d38:d8be,DE,Frankfurt,隧道,92 ms,126 Mbps,16179 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,101 ms,45 Mbps,5851 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,77 ms,252 Mbps,32256 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:11b,KR,Seoul,隧道,213 ms,78 Mbps,10035 kB/s
8.222.185.75,443,8.222.222.65,SG,Singapore,隧道,263 ms,51 Mbps,6605 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,100 ms,46 Mbps,5911 kB/s
130.162.152.205,443,107.151.176.202,US,Los Angeles,隧道,255 ms,59 Mbps,7643 kB/s
193.123.225.48,443,2607:a400:a:6b:0:700f:f3c3:a514,US,Los Angeles,隧道,246 ms,64 Mbps,8236 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,253 ms,1 Mbps,211 kB/s
8.219.103.13,443,8.222.220.238,SG,Singapore,隧道,279 ms,53 Mbps,6830 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,99 ms,47 Mbps,6038 kB/s
8.219.215.94,443,8.222.236.107,SG,Singapore,隧道,265 ms,53 Mbps,6801 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,253 ms,56 Mbps,7275 kB/s
8.219.90.59,443,8.222.222.65,SG,Singapore,隧道,256 ms,53 Mbps,6806 kB/s
193.123.231.204,443,2607:a400:a:6c:0:c9a6:94ed:46fc,US,Los Angeles,隧道,230 ms,81 Mbps,10444 kB/s
129.151.148.35,443,129.151.148.35,AE,Amsterdam,中转,243 ms,35 Mbps,4532 kB/s
64.110.69.178,443,107.151.176.166,US,Los Angeles,隧道,245 ms,63 Mbps,8119 kB/s
8.219.192.162,443,8.222.222.65,SG,Singapore,隧道,260 ms,50 Mbps,6453 kB/s
8.219.235.171,443,47.236.58.234,SG,Singapore,隧道,270 ms,37 Mbps,4771 kB/s
8.219.174.131,443,47.236.51.143,SG,Singapore,隧道,275 ms,39 Mbps,5008 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,239 ms,66 Mbps,8468 kB/s
130.162.144.191,443,2a09:bac5:4755:1482::20b:80,KR,Seoul,隧道,242 ms,29 Mbps,3760 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,231 ms,30 Mbps,3854 kB/s
130.162.144.112,443,2607:a400:a:6b:0:b667:6d3f:9313,US,Los Angeles,隧道,248 ms,59 Mbps,7599 kB/s
130.162.146.231,443,2607:a400:a:16b:0:5c90:65df:7ae4,US,Los Angeles,隧道,215 ms,66 Mbps,8483 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,125 ms,228 Mbps,29184 kB/s
8.222.204.28,443,8.219.96.61,SG,Singapore,隧道,271 ms,56 Mbps,7232 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,428 ms,66 Mbps,8477 kB/s
8.222.132.231,443,8.222.207.55,SG,Singapore,隧道,250 ms,39 Mbps,4999 kB/s
47.243.171.8,443,47.243.171.8,HK,Hong Kong,中转,246 ms,8 Mbps,1148 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,442 ms,1 Mbps,202 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,135 ms,50 Mbps,6439 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,95 ms,291 Mbps,37273 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,205 ms,61 Mbps,7876 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,182 ms,83 Mbps,10649 kB/s
132.145.85.169,443,107.151.176.202,US,Los Angeles,隧道,223 ms,78 Mbps,10035 kB/s
8.222.170.204,443,8.222.207.55,SG,Singapore,隧道,281 ms,53 Mbps,6825 kB/s
8.210.58.6,443,8.210.58.6,HK,Hong Kong,中转,235 ms,14 Mbps,1896 kB/s
8.219.192.77,443,8.222.207.55,SG,Singapore,隧道,261 ms,53 Mbps,6825 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,364 ms,1 Mbps,149 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,207 ms,2 Mbps,288 kB/s
8.210.69.31,443,8.210.69.31,HK,Hong Kong,中转,1257 ms,3 Mbps,418 kB/s
