中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,25 ms,1272 Mbps,162816 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,18 ms,453 Mbps,58060 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,104 ms,42 Mbps,5380 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,46 ms,352 Mbps,45158 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,122 ms,171 Mbps,21913 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,57 ms,469 Mbps,60108 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,28 ms,45 Mbps,5812 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,45 ms,31 Mbps,4061 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,71 ms,320 Mbps,40960 kB/s
35.230.79.26,443,35.212.231.200,US,Seattle,隧道,57 ms,503 Mbps,64409 kB/s
47.253.129.190,443,47.253.129.190,US,Ashburn,中转,35 ms,432 Mbps,55296 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,25 ms,454 Mbps,58163 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,395 Mbps,50585 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,99 ms,197 Mbps,25292 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,120 ms,29 Mbps,3804 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,108 ms,221 Mbps,28364 kB/s
35.197.23.75,443,35.212.231.200,US,Seattle,隧道,90 ms,467 Mbps,59801 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,55 ms,488 Mbps,62566 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,49 ms,536 Mbps,68710 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,132 ms,192 Mbps,24576 kB/s
141.148.237.106,443,2606:f240:f00:83a7:0:4ed9:8309:85d6,US,Frankfurt,隧道,127 ms,182 Mbps,23347 kB/s
130.61.23.77,443,130.61.23.77,140 Mbps,18022 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,156 ms,132 Mbps,16998 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,106 ms,184 Mbps,23654 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,55 ms,443 Mbps,56729 kB/s
141.147.99.216,443,2a0b:21c0:1007:c8:0:8503:ed02:923f,DE,Frankfurt,隧道,126 ms,176 Mbps,22528 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,61 ms,0 Mbps,15 kB/s
144.22.252.124,443,144.22.252.124,BR,S
