中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,378 Mbps,48435 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,14 ms,116 Mbps,14848 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::26a:b4,US,Los Angeles,隧道,67 ms,61 Mbps,7829 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,9 ms,76 Mbps,9793 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,209 Mbps,26828 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,72 ms,216 Mbps,27750 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,32 ms,503 Mbps,64409 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,89 ms,47 Mbps,6055 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,7 ms,737 Mbps,94412 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,67 ms,321 Mbps,41164 kB/s
35.230.79.26,443,35.212.151.84,US,Seattle,隧道,106 ms,268 Mbps,34406 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,194 Mbps,24883 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,88 ms,257 Mbps,32972 kB/s
35.197.23.75,443,35.212.151.84,US,Seattle,隧道,88 ms,336 Mbps,43008 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,117 ms,261 Mbps,33484 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,67 ms,353 Mbps,45260 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,89 ms,47 Mbps,6084 kB/s
150.230.113.116,443,98.98.156.30,DE,Frankfurt,隧道,111 ms,224 Mbps,28672 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,292 Mbps,37478 kB/s
34.82.76.253,443,34.127.98.139,US,Seattle,隧道,79 ms,279 Mbps,35737 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,83 ms,250 Mbps,32051 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,89 ms,334 Mbps,42803 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,92 ms,48 Mbps,6195 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,89 ms,45 Mbps,5786 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,76 ms,307 Mbps,39321 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,124 ms,42 Mbps,5478 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,113 ms,46 Mbps,5990 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,169 ms,117 Mbps,15052 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,97 ms,3 Mbps,443 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,162 ms,37 Mbps,4746 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,167 ms,24 Mbps,3136 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,175 ms,140 Mbps,17920 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,177 ms,37 Mbps,4798 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,222 ms,69 Mbps,8926 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,198 ms,81 Mbps,10444 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,212 ms,35 Mbps,4491 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,196 ms,37 Mbps,4861 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,236 ms,2 Mbps,299 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,199 ms,98 Mbps,12595 kB/s
130.162.144.191,443,2a09:bac5:4731:1482::20b:a3,KR,Seoul,隧道,206 ms,34 Mbps,4479 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,227 ms,50 Mbps,6400 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,218 ms,27 Mbps,3497 kB/s
168.138.165.174,443,168.138.165.174,SG,Hong Kong,中转,221 ms,25 Mbps,3224 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,137 ms,0 Mbps,18 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,219 ms,4 Mbps,593 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,235 ms,0 Mbps,36 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,202 ms,24 Mbps,3131 kB/s
