中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,5 ms,88 Mbps,11264 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,17 ms,872 Mbps,111616 kB/s
35.230.79.26,443,35.212.133.201,US,Seattle,隧道,39 ms,588 Mbps,75366 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,37 ms,507 Mbps,64921 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,28 ms,214 Mbps,27443 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,58 ms,50 Mbps,6493 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,203 ms,3 Mbps,390 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,60 ms,48 Mbps,6219 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,22 ms,1096 Mbps,140288 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,133 ms,31 Mbps,3981 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,57 ms,358 Mbps,45875 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,44 ms,501 Mbps,64204 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,67 ms,446 Mbps,57139 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,64 ms,406 Mbps,52019 kB/s
35.197.23.75,443,35.212.133.201,US,Seattle,隧道,50 ms,608 Mbps,77824 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,133 ms,41 Mbps,5362 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,120 ms,41 Mbps,5285 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,168 ms,40 Mbps,5189 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,136 ms,126 Mbps,16179 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,135 ms,45 Mbps,5811 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,204 Mbps,26112 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,141 ms,136 Mbps,17408 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,194 ms,10 Mbps,1282 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,267 ms,78 Mbps,9984 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,133 ms,43 Mbps,5555 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,120 ms,5 Mbps,656 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,212 ms,16 Mbps,2116 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,165 ms,45 Mbps,5792 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,139 ms,138 Mbps,17715 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,134 ms,192 Mbps,24576 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,231 ms,82 Mbps,10547 kB/s
130.162.144.191,443,2a09:bac5:4730:155::22:11b,KR,Seoul,隧道,145 ms,38 Mbps,4878 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,143 ms,45 Mbps,5771 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,152 ms,42 Mbps,5431 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,139 ms,137 Mbps,17612 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,147 ms,156 Mbps,20070 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,152 ms,36 Mbps,4632 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,189 ms,8 Mbps,1122 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,152 ms,44 Mbps,5708 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,174 ms,3 Mbps,470 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,253 ms,22 Mbps,2940 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,308 ms,0 Mbps,16 kB/s
