中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,3 ms,920 Mbps,117760 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,18 ms,1840 Mbps,235520 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,1 ms,649 Mbps,83148 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,66 ms,632 Mbps,80998 kB/s
34.82.76.253,443,34.168.189.228,US,Seattle,隧道,35 ms,984 Mbps,125952 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::26a:22,US,Los Angeles,隧道,25 ms,86 Mbps,11059 kB/s
35.230.79.26,443,35.212.143.193,US,Seattle,隧道,21 ms,992 Mbps,126976 kB/s
35.197.23.75,443,35.212.143.193,US,Seattle,隧道,34 ms,984 Mbps,125952 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,112 ms,226 Mbps,28979 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,71 ms,436 Mbps,55808 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,66 ms,332 Mbps,42496 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,112 ms,47 Mbps,6019 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,79 ms,257 Mbps,32972 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,77 ms,295 Mbps,37785 kB/s
131.186.61.103,443,2607:a400:a:6b:0:7fd8:b429:5ef1,US,Los Angeles,隧道,132 ms,221 Mbps,28364 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,76 ms,49 Mbps,6391 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,175 ms,116 Mbps,14848 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,127 ms,244 Mbps,31334 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,80 ms,50 Mbps,6513 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,166 ms,122 Mbps,15667 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,114 ms,42 Mbps,5474 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,111 ms,45 Mbps,5854 kB/s
130.162.144.191,443,2a09:bac5:4733:1482::20b:9f,KR,Seoul,隧道,165 ms,34 Mbps,4362 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,150 ms,41 Mbps,5251 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,183 ms,3 Mbps,389 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,190 ms,38 Mbps,4947 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,112 ms,42 Mbps,5397 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,128 ms,125 Mbps,16076 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,124 ms,44 Mbps,5657 kB/s
143.47.176.251,443,2a0b:21c0:1007:cb:0:c9a9:7920:454e,DE,Frankfurt,隧道,164 ms,104 Mbps,13312 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,181 ms,38 Mbps,4880 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,109 ms,137 Mbps,17612 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:114,KR,Seoul,隧道,146 ms,128 Mbps,16384 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,160 ms,18 Mbps,2357 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,136 ms,51 Mbps,6587 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,188 ms,42 Mbps,5379 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,259 ms,86 Mbps,11059 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,160 ms,46 Mbps,5891 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,174 ms,144 Mbps,18432 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,163 ms,160 Mbps,20480 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,149 ms,124 Mbps,15872 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,163 ms,0 Mbps,116 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,167 ms,44 Mbps,5677 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,158 ms,34 Mbps,4427 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,191 ms,11 Mbps,1453 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,181 ms,1 Mbps,234 kB/s
152.70.56.11,443,2a0b:21c0:100a:1b2:0:56ea:4945:c78c,DE,Frankfurt,隧道,167 ms,108 Mbps,13926 kB/s
143.47.182.90,443,2a0b:21c0:1007:ca:0:1c8a:dab5:622a,DE,Frankfurt,隧道,184 ms,120 Mbps,15462 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,173 ms,37 Mbps,4762 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,233 ms,36 Mbps,4697 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,268 ms,24 Mbps,3097 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,376 ms,0 Mbps,10 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,155 ms,0 Mbps,8 kB/s
