中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.201.120,US,Seattle,隧道,37 ms,936 Mbps,119808 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,62 ms,409 Mbps,52428 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,45 ms,727 Mbps,93081 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,7 ms,888 Mbps,113664 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,29 ms,1976 Mbps,252928 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,220 Mbps,28262 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,62 ms,442 Mbps,56627 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,15 ms,400 Mbps,51302 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,12 ms,0 Mbps,70 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,327 Mbps,41881 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,78 ms,340 Mbps,43622 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,10 ms,238 Mbps,30515 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,95 ms,7 Mbps,906 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,19 ms,66 Mbps,8494 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,33 ms,661 Mbps,84684 kB/s
35.230.79.26,443,35.212.201.120,US,Seattle,隧道,31 ms,992 Mbps,126976 kB/s
47.253.152.99,443,47.253.152.99,US,Ashburn,中转,79 ms,20 Mbps,2676 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,31 ms,1392 Mbps,178176 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,11 ms,600 Mbps,76902 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,143 ms,169 Mbps,21708 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,64 ms,35 Mbps,4496 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,83 ms,28 Mbps,3689 kB/s
152.67.133.84,443,2a0b:21c0:100a:1b2:0:bf98:f34b:50f8,DE,Frankfurt,隧道,182 ms,114 Mbps,14643 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,66 ms,17 Mbps,2273 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,131 ms,144 Mbps,18534 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,186 ms,46 Mbps,5902 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,78 ms,31 Mbps,3971 kB/s
129.159.193.161,443,2a0b:21c0:100a:1b5:0:4215:8c76:697e,DE,Frankfurt,隧道,173 ms,114 Mbps,14643 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,184 ms,124 Mbps,15974 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,93 ms,48 Mbps,6257 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,161 ms,144 Mbps,18534 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,188 ms,3 Mbps,427 kB/s
8.219.173.214,443,8.219.96.61,SG,Singapore,隧道,185 ms,102 Mbps,13107 kB/s
144.24.91.125,443,2602:ffe4:407:20da:0:a47b:fa72:a6e7,SG,Singapore,隧道,193 ms,92 Mbps,11776 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,159 ms,35 Mbps,4594 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:13c,KR,Seoul,隧道,150 ms,144 Mbps,18534 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,154 ms,44 Mbps,5721 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,166 ms,45 Mbps,5819 kB/s
141.147.111.50,443,2606:f240:f00:6acf:0:fea8:6318:f823,US,Frankfurt,隧道,156 ms,123 Mbps,15769 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,173 ms,44 Mbps,5721 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,196 ms,147 Mbps,18841 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,176 ms,44 Mbps,5686 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,174 ms,40 Mbps,5212 kB/s
8.222.193.189,443,8.222.210.246,SG,Singapore,隧道,193 ms,96 Mbps,12288 kB/s
130.61.23.77,443,130.61.23.77,DE,121 Mbps,15564 kB/s
8.219.244.254,443,8.219.142.198,SG,Singapore,隧道,200 ms,38 Mbps,4875 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,166 ms,43 Mbps,5506 kB/s
130.162.144.191,443,2a09:bac5:4757:155::22:130,KR,Seoul,隧道,144 ms,39 Mbps,5008 kB/s
8.219.181.189,443,8.222.207.55,SG,Singapore,隧道,180 ms,94 Mbps,12083 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,171 ms,40 Mbps,5180 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,198 ms,119 Mbps,15257 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,156 ms,148 Mbps,18944 kB/s
152.67.96.55,443,152.67.96.55,AU,Sydney,中转,165 ms,41 Mbps,5358 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,176 ms,108 Mbps,13824 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,194 ms,101 Mbps,13004 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,155 ms,43 Mbps,5555 kB/s
140.83.61.244,443,140.83.61.244,JP,Osaka,中转,171 ms,37 Mbps,4751 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,175 ms,21 Mbps,2747 kB/s
8.219.125.32,443,47.236.58.234,SG,Singapore,隧道,198 ms,88 Mbps,11366 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,237 ms,36 Mbps,4612 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,164 ms,41 Mbps,5265 kB/s
8.219.50.103,443,8.222.220.238,SG,Singapore,隧道,188 ms,15 Mbps,2040 kB/s
152.70.53.129,443,163.123.193.4,DE,Frankfurt,隧道,159 ms,106 Mbps,13619 kB/s
47.245.97.251,443,8.219.96.61,SG,Singapore,隧道,212 ms,93 Mbps,11980 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,192 ms,141 Mbps,18124 kB/s
141.147.51.64,443,98.98.156.30,DE,Frankfurt,隧道,173 ms,108 Mbps,13824 kB/s
152.70.171.29,443,163.123.193.23,DE,Frankfurt,隧道,206 ms,71 Mbps,9160 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,21 ms,45 Mbps,5861 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,175 ms,115 Mbps,14745 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,184 ms,37 Mbps,4737 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,134 ms,112 Mbps,14336 kB/s
