中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,86 Mbps,11059 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,5 ms,1672 Mbps,214016 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,5 ms,1520 Mbps,194560 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,72 ms,332 Mbps,42496 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,5 ms,68 Mbps,8734 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,91 ms,298 Mbps,38195 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,15 ms,880 Mbps,112640 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,219 Mbps,28057 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,227 Mbps,29081 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,62 ms,431 Mbps,55193 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,90 ms,44 Mbps,5652 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,80 ms,286 Mbps,36659 kB/s
35.197.23.75,443,35.212.209.68,US,Seattle,隧道,76 ms,379 Mbps,48537 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,267 Mbps,34201 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,70 ms,397 Mbps,50892 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,61 ms,368 Mbps,47206 kB/s
35.230.79.26,443,35.212.209.68,US,Seattle,隧道,77 ms,361 Mbps,46284 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,101 ms,50 Mbps,6402 kB/s
158.101.201.244,443,2a0b:21c0:1007:1c8:0:6934:7816:ab1e,DE,Frankfurt,隧道,101 ms,234 Mbps,30003 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,94 ms,49 Mbps,6317 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,91 ms,49 Mbps,6276 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,100 ms,40 Mbps,5177 kB/s
132.226.134.15,443,2a0b:21c0:1007:c7:0:99fa:971d:52e1,DE,Frankfurt,隧道,96 ms,232 Mbps,29798 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,90 ms,41 Mbps,5281 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,167 ms,121 Mbps,15564 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,382 Mbps,48947 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,176 ms,3 Mbps,396 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,101 ms,45 Mbps,5869 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,180 ms,39 Mbps,5115 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,194 ms,85 Mbps,10956 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,245 ms,35 Mbps,4533 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,174 ms,40 Mbps,5212 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,208 ms,33 Mbps,4268 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,202 ms,96 Mbps,12288 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,217 ms,32 Mbps,4147 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,220 ms,61 Mbps,7924 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,264 ms,2 Mbps,325 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,252 ms,9 Mbps,1253 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,224 ms,3 Mbps,466 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,197 ms,25 Mbps,3304 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,1160 ms,22 Mbps,2941 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,228 ms,0 Mbps,117 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,264 ms,0 Mbps,18 kB/s
