中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,20 ms,80 Mbps,10240 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,90 ms,47 Mbps,6083 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,388 Mbps,49766 kB/s
35.197.23.75,443,35.212.248.117,US,Seattle,隧道,68 ms,319 Mbps,40857 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,1 ms,706 Mbps,90419 kB/s
35.230.79.26,443,35.212.248.117,US,Seattle,隧道,92 ms,303 Mbps,38809 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,27 ms,448 Mbps,57344 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,24 ms,82 Mbps,10547 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,110 ms,228 Mbps,29184 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,40 ms,564 Mbps,72294 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,104 ms,43 Mbps,5508 kB/s
34.82.76.253,443,34.83.80.46,US,Seattle,隧道,76 ms,344 Mbps,44032 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,106 ms,356 Mbps,45568 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,93 ms,26 Mbps,3428 kB/s
192.18.134.231,443,192.18.134.231,US,Los Angeles,中转,79 ms,267 Mbps,34201 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,296 Mbps,37990 kB/s
47.90.141.204,443,91.149.239.62,US,Los Angeles,隧道,1 ms,34 Mbps,4439 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,173 ms,120 Mbps,15462 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,216 Mbps,27750 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,91 ms,43 Mbps,5612 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,100 ms,309 Mbps,39628 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,87 ms,251 Mbps,32153 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,89 ms,160 Mbps,20480 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,95 ms,100 Mbps,12902 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,84 ms,297 Mbps,38092 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,110 ms,47 Mbps,6118 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,118 ms,49 Mbps,6341 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,84 ms,297 Mbps,38092 kB/s
143.47.182.90,443,2606:f240:f00:a683:0:7502:5f9e:69f,US,Frankfurt,隧道,104 ms,216 Mbps,27750 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,95 ms,56 Mbps,7258 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,108 ms,47 Mbps,6138 kB/s
192.9.146.103,443,192.9.146.103,US,Los Angeles,中转,79 ms,259 Mbps,33177 kB/s
158.101.218.195,443,2a0b:21c0:1007:1c8:0:260e:6814:be42,DE,Frankfurt,隧道,103 ms,265 Mbps,33996 kB/s
168.138.149.17,443,168.138.149.17,BR,S
