中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,267 Mbps,34201 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,14 ms,77 Mbps,9965 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,36 ms,736 Mbps,94208 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,79 ms,338 Mbps,43315 kB/s
129.80.222.224,443,129.80.222.224,US,Ashburn,中转,11 ms,386 Mbps,49459 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,15 ms,69 Mbps,8856 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,29 ms,392 Mbps,50278 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,447 Mbps,57241 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,67 ms,364 Mbps,46694 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,35 ms,457 Mbps,58572 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,168 ms,122 Mbps,15667 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,84 ms,288 Mbps,36864 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,36 ms,6 Mbps,855 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,2 ms,25 Mbps,3319 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,85 ms,7 Mbps,960 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,107 ms,38 Mbps,4900 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,124 ms,283 Mbps,36249 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,231 Mbps,29593 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,88 ms,209 Mbps,26828 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,133 ms,221 Mbps,28364 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,77 ms,340 Mbps,43520 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,94 ms,302 Mbps,38707 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,71 ms,424 Mbps,54272 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,colo.txt:Los Angeles,隧道,0 ms,44 Mbps,5719 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,74 ms,309 Mbps,39628 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,115 ms,50 Mbps,6464 kB/s
140.238.126.249,443,2a0b:21c0:100a:1b2:0:3cbf:2a47:28da,DE,Amsterdam,隧道,136 ms,127 Mbps,16281 kB/s
129.146.168.102,443,104.28.237.112,US,Los Angeles,隧道,81 ms,49 Mbps,6353 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,63 ms,47 Mbps,6140 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,201 ms,100 Mbps,12902 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,72 ms,239 Mbps,30617 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,94 ms,50 Mbps,6445 kB/s
193.123.58.34,443,2a0b:21c0:100a:1b1:0:7dd7:e5ed:ba33,DE,Frankfurt,隧道,94 ms,247 Mbps,31641 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,243 Mbps,31129 kB/s
144.21.41.136,443,2a0b:21c0:1007:1cb:0:d45a:d6f7:18e8,DE,Frankfurt,隧道,89 ms,260 Mbps,33382 kB/s
132.226.31.178,443,2a09:bac5:60ec:183c::26a:90,US,Los Angeles,隧道,66 ms,50 Mbps,6423 kB/s
144.22.252.124,443,144.22.252.124,BR,S
