中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.18.130.65,443,192.18.130.65,US,San Jose,中转,9 ms,768 Mbps,98406 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,48 ms,896 Mbps,114688 kB/s
129.146.7.98,443,2a09:bac5:60ed:1173::1bd:f8,US,Los Angeles,隧道,21 ms,67 Mbps,8635 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,8 ms,2064 Mbps,264192 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,22 ms,928 Mbps,118784 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,52 ms,352 Mbps,45158 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,23 ms,952 Mbps,121856 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,59 ms,418 Mbps,53555 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,31 ms,246 Mbps,31539 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,61 ms,305 Mbps,39116 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,113 ms,189 Mbps,24268 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,17 ms,864 Mbps,110592 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,28 ms,400 Mbps,51200 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,29 ms,596 Mbps,76288 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,170 ms,32 Mbps,4219 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,45 ms,48 Mbps,6219 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,76 ms,45 Mbps,5797 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,21 ms,301 Mbps,38604 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,3 ms,1328 Mbps,169984 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,40 ms,548 Mbps,70246 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,163 ms,107 Mbps,13721 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,154 ms,30 Mbps,3961 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,148 ms,3 Mbps,428 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,174 ms,96 Mbps,12390 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,6 ms,54 Mbps,6969 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,74 ms,49 Mbps,6397 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,155 ms,131 Mbps,16793 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,167 ms,118 Mbps,15155 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,2 ms,896 Mbps,114688 kB/s
