中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,553 Mbps,70860 kB/s
141.147.67.188,443,2a0b:21c0:100a:1fa:0:3194:475:6a34,DE,Frankfurt,隧道,92 ms,228 Mbps,29286 kB/s
18.216.55.100,443,18.216.55.100,US,Ashburn,中转,22 ms,415 Mbps,53145 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,213 Mbps,27340 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,73 ms,306 Mbps,39219 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,280 Mbps,35942 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,226 Mbps,28979 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,68 ms,264 Mbps,33894 kB/s
152.70.40.67,443,2606:f240:f00:46c4:0:6218:596f:d0a2,US,Frankfurt,隧道,91 ms,220 Mbps,28262 kB/s
3.144.191.4,443,3.144.191.4,US,Ashburn,中转,25 ms,720 Mbps,92160 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,93 ms,41 Mbps,5352 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,64 ms,292 Mbps,37376 kB/s
141.147.9.168,443,2a0b:21c0:100a:1b2:0:4263:f46f:5301,DE,Frankfurt,隧道,91 ms,107 Mbps,13721 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,18 ms,2 Mbps,358 kB/s
138.2.183.118,443,2a0b:21c0:100a:1b4:0:f5c4:7a16:4520,DE,Frankfurt,隧道,91 ms,135 Mbps,17305 kB/s
144.24.182.187,443,2a0b:21c0:100a:1b1:0:ff70:27d8:9c98,DE,Frankfurt,隧道,90 ms,142 Mbps,18227 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,93 ms,198 Mbps,25395 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,10 ms,76 Mbps,9831 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,164 ms,316 Mbps,40550 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,338 Mbps,43315 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,69 ms,264 Mbps,33894 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,92 ms,35 Mbps,4600 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,96 ms,184 Mbps,23552 kB/s
141.144.195.165,443,2a0b:21c0:100a:1b0:0:c302:41bf:bbcc,DE,Frankfurt,隧道,97 ms,133 Mbps,17100 kB/s
140.238.120.96,443,2a0b:21c0:1007:1c8:0:48e0:fa76:d7ef,DE,Frankfurt,隧道,92 ms,140 Mbps,17920 kB/s
