中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,6 ms,700 Mbps,89702 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,27 ms,800 Mbps,102400 kB/s
192.18.134.231,443,192.18.134.231,US,Los Angeles,中转,38 ms,376 Mbps,48230 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,26 ms,132 Mbps,16998 kB/s
35.230.79.26,443,35.212.185.117,US,Seattle,隧道,43 ms,920 Mbps,117760 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,38 ms,671 Mbps,85913 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,18 ms,448 Mbps,57446 kB/s
150.230.44.13,443,150.230.44.13,US,Los Angeles,中转,6 ms,351 Mbps,44953 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,3 ms,912 Mbps,116736 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,10 ms,856 Mbps,109568 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,18 ms,56 Mbps,7248 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,71 ms,352 Mbps,45056 kB/s
35.197.23.75,443,35.212.185.117,US,Seattle,隧道,33 ms,306 Mbps,39219 kB/s
192.9.146.103,443,192.9.146.103,US,Los Angeles,中转,9 ms,1248 Mbps,159744 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,78 ms,458 Mbps,58675 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,69 ms,269 Mbps,34508 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,113 ms,192 Mbps,24576 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,29 ms,364 Mbps,46694 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,67 ms,31 Mbps,4040 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,136 ms,131 Mbps,16793 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,153 ms,156 Mbps,20070 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,74 ms,43 Mbps,5546 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,75 ms,49 Mbps,6391 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,161 ms,4 Mbps,524 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,175 ms,135 Mbps,17305 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,155 ms,44 Mbps,5718 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,129 ms,145 Mbps,18636 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,117 ms,205 Mbps,26316 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,177 ms,38 Mbps,4967 kB/s
141.147.60.82,443,2a0b:21c0:1007:1cb:0:2829:38f7:2e4e,DE,Frankfurt,隧道,170 ms,126 Mbps,16179 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,177 ms,152 Mbps,19558 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,152 ms,17 Mbps,2301 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,161 ms,148 Mbps,19046 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,157 ms,43 Mbps,5624 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,185 ms,3 Mbps,419 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,152 ms,41 Mbps,5305 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,180 ms,106 Mbps,13619 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,184 ms,38 Mbps,4954 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,194 ms,50 Mbps,6491 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,165 ms,113 Mbps,14540 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,155 ms,37 Mbps,4739 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,175 ms,23 Mbps,2946 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,178 ms,3 Mbps,482 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,178 ms,39 Mbps,5029 kB/s
158.101.202.140,443,2a0b:21c0:100a:1b5:0:eeef:f1e0:9122,DE,Frankfurt,隧道,182 ms,92 Mbps,11878 kB/s
168.138.149.17,443,168.138.149.17,BR,S
