中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,15 ms,51 Mbps,6531 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,22 ms,741 Mbps,94924 kB/s
34.82.76.253,443,34.127.34.227,US,Seattle,隧道,49 ms,511 Mbps,65433 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,16 ms,7 Mbps,910 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,61 ms,288 Mbps,36966 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,51 ms,428 Mbps,54886 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,56 ms,452 Mbps,57856 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,51 ms,382 Mbps,48947 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,51 ms,406 Mbps,52019 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,52 ms,456 Mbps,58470 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,108 ms,196 Mbps,25190 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,220 Mbps,28160 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,99 ms,41 Mbps,5332 kB/s
193.123.61.156,443,2606:f240:f00:b2ed:0:3653:d391:fb1a,US,Frankfurt,隧道,105 ms,185 Mbps,23756 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,112 ms,44 Mbps,5652 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,148 ms,39 Mbps,5000 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,124 ms,160 Mbps,20480 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,158 ms,118 Mbps,15155 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,149 ms,47 Mbps,6043 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,106 ms,49 Mbps,6282 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,198 ms,34 Mbps,4441 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,205 ms,39 Mbps,5043 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,206 ms,35 Mbps,4520 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,214 ms,35 Mbps,4517 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,147 ms,38 Mbps,4945 kB/s
