中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,311 Mbps,39833 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,20 ms,1080 Mbps,138240 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,41 ms,634 Mbps,81203 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,66 ms,542 Mbps,69427 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,41 ms,232 Mbps,29798 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,26 ms,592 Mbps,75878 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,66 ms,370 Mbps,47411 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,62 ms,372 Mbps,47718 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,62 ms,46 Mbps,5985 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,17 ms,724 Mbps,92774 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,27 ms,824 Mbps,105472 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,62 ms,490 Mbps,62771 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,179 Mbps,22937 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,141 ms,170 Mbps,21811 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,170 ms,115 Mbps,14745 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,142 ms,124 Mbps,15974 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,59 ms,45 Mbps,5858 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,140 ms,47 Mbps,6141 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,156 ms,150 Mbps,19251 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,161 ms,171 Mbps,21913 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,145 ms,201 Mbps,25804 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,159 ms,47 Mbps,6122 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,134 ms,44 Mbps,5740 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,165 ms,112 Mbps,14336 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,179 ms,3 Mbps,431 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Portland,隧道,126 ms,2 Mbps,325 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,157 ms,132 Mbps,16998 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,143 ms,44 Mbps,5731 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,155 ms,42 Mbps,5478 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,147 ms,40 Mbps,5245 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,159 ms,24 Mbps,3093 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,159 ms,123 Mbps,15769 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,182 ms,38 Mbps,4930 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:11d,KR,Seoul,隧道,170 ms,115 Mbps,14745 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,150 ms,39 Mbps,4995 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,185 ms,35 Mbps,4529 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,195 ms,37 Mbps,4775 kB/s
146.56.171.110,443,107.151.176.66,US,Los Angeles,隧道,178 ms,112 Mbps,14438 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,192 ms,45 Mbps,5876 kB/s
130.162.144.191,443,2a09:bac1:3f00::22:11b,KR,Seoul,隧道,150 ms,40 Mbps,5206 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,225 ms,148 Mbps,18944 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,191 ms,44 Mbps,5752 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,176 ms,3 Mbps,444 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,225 ms,37 Mbps,4784 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,248 ms,66 Mbps,8566 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,147 ms,21 Mbps,2691 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,149 ms,24 Mbps,3103 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,160 ms,0 Mbps,5 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,250 ms,13 Mbps,1790 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,346 ms,0 Mbps,14 kB/s
