中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,774 Mbps,99123 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,5 ms,1480 Mbps,189440 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,7 ms,79 Mbps,10137 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,12 ms,1544 Mbps,197632 kB/s
129.146.7.98,443,2a09:bac5:60e9:183c::26a:db,US,Los Angeles,隧道,64 ms,82 Mbps,10547 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,355 Mbps,45465 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,70 ms,225 Mbps,28876 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,71 ms,393 Mbps,50380 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,60 ms,53 Mbps,6889 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,69 ms,449 Mbps,57548 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,68 ms,259 Mbps,33177 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,68 ms,346 Mbps,44339 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,77 ms,342 Mbps,43827 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,84 ms,259 Mbps,33177 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,296 Mbps,37990 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,93 ms,47 Mbps,6047 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,67 ms,327 Mbps,41881 kB/s
152.70.62.177,443,2606:f240:f00:2be4:0:4470:4e53:53a7,DE,Frankfurt,隧道,93 ms,251 Mbps,32153 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,113 ms,238 Mbps,30515 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,86 ms,49 Mbps,6312 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,98 ms,232 Mbps,29798 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,286 Mbps,36659 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,99 ms,47 Mbps,6032 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,166 ms,121 Mbps,15564 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,182 ms,2 Mbps,282 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,193 ms,73 Mbps,9423 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,175 ms,34 Mbps,4475 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,209 ms,32 Mbps,4103 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,237 ms,2 Mbps,282 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,217 ms,92 Mbps,11878 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,226 ms,31 Mbps,4040 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,255 ms,30 Mbps,3862 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,263 ms,64 Mbps,8231 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,241 ms,4 Mbps,542 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,1115 ms,266 Mbps,34099 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,166 ms,0 Mbps,21 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,1254 ms,22 Mbps,2869 kB/s
