中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,78 ms,460 Mbps,58982 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,115 ms,223 Mbps,28569 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,170 ms,127 Mbps,16281 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,166 ms,41 Mbps,5343 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,162 ms,39 Mbps,5023 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,163 ms,148 Mbps,19046 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,160 ms,41 Mbps,5251 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,89 ms,49 Mbps,6347 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,159 ms,103 Mbps,13209 kB/s
47.90.141.204,443,91.149.239.252,US,Los Angeles,隧道,78 ms,32 Mbps,4164 kB/s
130.61.23.77,443,130.61.23.77,116 Mbps,14950 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,184 ms,3 Mbps,409 kB/s
144.24.79.237,443,2602:ffe4:407:20d9:0:82f1:8524:ea7,SG,Singapore,隧道,219 ms,75 Mbps,9662 kB/s
8.212.48.236,443,47.76.21.93,HK,Hong Kong,隧道,172 ms,125 Mbps,16076 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,175 ms,60 Mbps,7696 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:105,KR,Seoul,隧道,148 ms,123 Mbps,15769 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,181 ms,132 Mbps,16998 kB/s
130.162.231.200,443,2a0b:21c0:100a:1b6:0:7cb2:3b15:3a5,DE,Frankfurt,隧道,177 ms,120 Mbps,15462 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,176 ms,120 Mbps,15360 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,200 ms,40 Mbps,5150 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,157 ms,46 Mbps,5935 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,177 ms,139 Mbps,17817 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,202 ms,123 Mbps,15769 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,160 ms,14 Mbps,1908 kB/s
8.212.44.95,443,47.76.21.97,HK,Hong Kong,隧道,170 ms,136 Mbps,17408 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,141 ms,33 Mbps,4295 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,153 ms,2 Mbps,336 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,164 ms,148 Mbps,18944 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,182 ms,38 Mbps,4949 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,154 ms,44 Mbps,5685 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,180 ms,37 Mbps,4771 kB/s
168.138.149.17,443,168.138.149.17,BR,Rio de Janeiro,中转,192 ms,77 Mbps,9932 kB/s
130.162.144.191,443,2a09:bac5:4731:1482::20b:7d,KR,Seoul,隧道,164 ms,38 Mbps,4893 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,164 ms,40 Mbps,5127 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,184 ms,4 Mbps,512 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,139 ms,42 Mbps,5501 kB/s
64.110.89.92,443,64.110.89.92,KR,Seoul,中转,165 ms,44 Mbps,5674 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,158 ms,109 Mbps,14028 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,159 ms,104 Mbps,13414 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,192 ms,36 Mbps,4645 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,184 ms,39 Mbps,5017 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,178 ms,17 Mbps,2301 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,267 ms,67 Mbps,8589 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,173 ms,38 Mbps,4906 kB/s
129.151.148.35,443,129.151.148.35,AE,Amsterdam,中转,310 ms,24 Mbps,3110 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,296 ms,0 Mbps,16 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,286 ms,29 Mbps,3744 kB/s
