中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,22 ms,1056 Mbps,135168 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,56 ms,507 Mbps,64921 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,12 ms,880 Mbps,112640 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26b:a5,76 Mbps,9836 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,66 ms,3 Mbps,488 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,30 ms,637 Mbps,81612 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,148 ms,134 Mbps,17203 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,69 ms,354 Mbps,45363 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,46 ms,597 Mbps,76492 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,46 ms,581 Mbps,74444 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,38 ms,311 Mbps,39833 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,71 ms,434 Mbps,55603 kB/s
141.148.147.214,443,141.148.147.214,US,Los Angeles,中转,37 ms,80 Mbps,10240 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,77 ms,50 Mbps,6477 kB/s
144.24.53.45,443,144.24.53.45,US,Los Angeles,中转,31 ms,35 Mbps,4547 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,65 ms,370 Mbps,47411 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,50 ms,584 Mbps,74752 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,157 ms,30 Mbps,3873 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,44 ms,20 Mbps,2659 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,140 ms,157 Mbps,20172 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,80 ms,28 Mbps,3588 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,48 ms,765 Mbps,97996 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,172 ms,168 Mbps,21606 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,73 ms,50 Mbps,6405 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,115 ms,240 Mbps,30822 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,106 ms,41 Mbps,5312 kB/s
130.61.23.77,443,130.61.23.77,140 Mbps,18022 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,181 ms,27 Mbps,3515 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,21 ms,50 Mbps,6420 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,158 ms,148 Mbps,19046 kB/s
129.159.241.239,443,2a0b:21c0:100a:1b3:0:1fab:e3fd:3ea5,DE,Frankfurt,隧道,157 ms,137 Mbps,17612 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,163 ms,78 Mbps,10035 kB/s
193.123.63.186,443,2606:f240:f00:a683:0:f632:52ba:133b,US,Frankfurt,隧道,139 ms,138 Mbps,17715 kB/s
144.22.252.124,443,144.22.252.124,BR,S
