中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,35 ms,680 Mbps,87142 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,52 ms,395 Mbps,50585 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,38 ms,465 Mbps,59596 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,48 ms,305 Mbps,39116 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,43 ms,503 Mbps,64409 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,40 ms,0 Mbps,107 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,59 ms,300 Mbps,38502 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,59 ms,398 Mbps,50995 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,51 ms,427 Mbps,54681 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,514 Mbps,65843 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,122 ms,197 Mbps,25292 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,119 ms,48 Mbps,6205 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,129 ms,170 Mbps,21811 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,130 ms,160 Mbps,20582 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,140 ms,45 Mbps,5817 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,134 ms,164 Mbps,21094 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,137 ms,44 Mbps,5636 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,144 ms,42 Mbps,5451 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,143 ms,43 Mbps,5587 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,177 ms,41 Mbps,5267 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,126 ms,49 Mbps,6384 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,191 ms,0 Mbps,70 kB/s
